"id","hair_type","age","created","value"
"d879f56c-4555-4414-8b0e-b31d1716b1dd","crespo",53,"2022-04-11 02:58:54.721289+00","85.91"
"c6cc9b95-2885-422e-97f9-061b6ebc755e","crespo",24,"2022-04-11 03:24:03.384822+00","62.18"
"aafd818d-f1ae-41d1-ae51-cbb0ff583996","liso",31,"2022-04-11 03:49:12.048355+00","55.94"
"85916662-423d-400a-b6e5-eb13cda65015","cacheado",49,"2022-04-11 04:14:20.711887+00","85.11"
"f6a154c5-fab0-4b41-8bc5-1c1cc4cafcd1","crespo",56,"2022-04-11 04:39:29.37542+00","79.34"
"210611d5-f58f-4b41-81ad-33d32b3d38c4","cacheado",28,"2022-04-11 05:04:38.038952+00","70.79"
"7354c240-ded7-4e98-992b-94da9b82d454","ondulado",42,"2022-04-11 05:29:46.702485+00","61.66"
"f536cbfc-b979-4ae7-96a0-aa8d2eefd9e1","crespo",34,"2022-04-11 05:54:55.366017+00","84.59"
"fc9a7509-d7be-4584-9af8-2a563927ed7e","ondulado",34,"2022-04-11 06:20:04.02955+00","51.60"
"37e30fbd-5271-43e6-9c73-446c93986fb2","cacheado",27,"2022-04-11 06:45:12.693083+00","89.94"
"abb03bc5-9eb4-4675-b56c-8cb28727c3cb","cacheado",44,"2022-04-11 07:10:21.356615+00","63.95"
"615279ce-6f2a-4b05-bfa0-cabe8d3f32ba","crespo",30,"2022-04-11 07:35:30.020148+00","56.60"
"9a478d04-01ca-482c-9dec-3d86c9563a17","ondulado",36,"2022-04-11 08:00:38.68368+00","92.33"
"1b9e5b26-0502-45b9-ae63-46904002c2b5","ondulado",34,"2022-04-11 08:25:47.347213+00","87.68"
"7a743bad-1f9b-4d54-a2d6-6936c136fef8","crespo",24,"2022-04-11 08:50:56.010745+00","62.29"
"a717ee0b-69a6-4408-a25d-4860b3315236","liso",20,"2022-04-11 09:16:04.674278+00","98.59"
"800112c8-ca38-4ed5-9911-2a5b3a997de7","cacheado",46,"2022-04-11 09:41:13.337811+00","55.24"
"0faf7175-4512-4e1c-9fe0-0d3430c4e752","ondulado",37,"2022-04-11 10:06:22.001343+00","65.37"
"9bf54394-b694-415d-8a00-cab0d161408a","cacheado",19,"2022-04-11 10:31:30.664876+00","63.48"
"09349701-eb52-402e-b21a-a5e782b24109","liso",24,"2022-04-11 10:56:39.328408+00","97.12"
"91ab3004-8720-4f06-85e1-73e6ca0d864e","liso",23,"2022-04-11 11:21:47.991941+00","76.19"
"3fad1609-a791-49f0-93c8-9ba86f1175dd","cacheado",49,"2022-04-11 11:46:56.655473+00","75.78"
"403ac205-86b3-4a2c-97f9-d92fd21f610f","cacheado",24,"2022-04-11 12:12:05.319006+00","85.01"
"cf1c4e27-cb09-4690-b4a5-ca1a8c47a5f7","liso",26,"2022-04-11 12:37:13.982539+00","78.09"
"4b36bd1d-69ee-4201-af16-791d006d646f","liso",27,"2022-04-11 13:02:22.646071+00","92.14"
"bb2440e2-22f7-475f-988d-4181c0cd1730","liso",60,"2022-04-11 13:27:31.309604+00","53.83"
"ed762828-da7d-43fc-92ae-a0c771130044","ondulado",23,"2022-04-11 13:52:39.973136+00","90.86"
"780dbd5b-0af3-45f3-bb7f-3733a6b15c59","crespo",42,"2022-04-11 14:17:48.636669+00","88.36"
"cbb2cc60-5bd4-4a42-9fab-a8bd6b042504","crespo",48,"2022-04-11 14:42:57.300201+00","79.06"
"92088b64-adde-4171-9685-a0093c256269","liso",43,"2022-04-11 15:08:05.963734+00","79.33"
"0ec39f17-d0ab-4e37-ae34-94e8011f8e04","liso",20,"2022-04-11 15:33:14.627267+00","84.61"
"7b38b02a-6106-40a4-bc7f-0141a027ad63","liso",34,"2022-04-11 15:58:23.290799+00","91.64"
"682578a1-b8af-46fe-8e4f-144300e8b80d","liso",29,"2022-04-11 16:23:31.954332+00","73.01"
"57d254c2-b540-40e7-bc69-e41c266e82b4","cacheado",20,"2022-04-11 16:48:40.617864+00","59.49"
"864a3fcb-d68b-4d00-84e3-67f36ae03c3a","liso",29,"2022-04-11 17:13:49.281397+00","87.72"
"0826e040-b0c0-449c-a5fe-e63516c40f19","crespo",36,"2022-04-11 17:38:57.944929+00","58.88"
"0ad5c397-e628-4a26-a80e-f1b0d8b70350","cacheado",33,"2022-04-11 18:04:06.608462+00","50.22"
"e257a008-97b5-47bd-a2e2-29402e41c9fc","crespo",24,"2022-04-11 18:29:15.271995+00","62.44"
"b7530b27-1dd9-424c-9bd1-eb7eec38cec4","crespo",43,"2022-04-11 18:54:23.935527+00","87.37"
"b14ba91a-e933-4384-9431-4ed361f769dc","liso",49,"2022-04-11 19:19:32.59906+00","75.27"
"2b2a8fbe-795a-470f-942d-07a01e6c91a6","ondulado",38,"2022-04-11 19:44:41.262592+00","78.27"
"3d81b108-83e3-4ad1-910e-51141c21ea7c","liso",45,"2022-04-11 20:09:49.926125+00","83.35"
"3b651999-2fd3-4ecb-aa46-af26aa3b4d80","liso",24,"2022-04-11 20:34:58.589657+00","85.36"
"ff8c7989-0e87-4d53-b902-86dcf17f527d","liso",40,"2022-04-11 21:00:07.25319+00","84.16"
"676cc4f2-ba77-4399-95f4-daf6947209cf","liso",38,"2022-04-11 21:25:15.916723+00","87.96"
"30d32459-a05c-46c3-9033-a2ff811d6243","crespo",36,"2022-04-11 21:50:24.580255+00","66.52"
"ef89fbde-8729-4100-acea-92806d55cb12","cacheado",31,"2022-04-11 22:15:33.243788+00","86.05"
"bea96fdb-8c56-4d4c-9add-9dee92937987","crespo",39,"2022-04-11 22:40:41.90732+00","54.38"
"d98f4b88-af52-4c99-916c-85408642e09c","ondulado",27,"2022-04-11 23:05:50.570853+00","90.08"
"8f943d07-b8dd-4c81-a1f2-323271b87937","liso",36,"2022-04-11 23:30:59.234385+00","96.85"
"e8093bff-1789-4234-8bfe-627ffaee054d","crespo",38,"2022-04-11 23:56:07.897918+00","98.52"
"aea8c25d-743b-45d7-b24e-c7223b09de36","ondulado",33,"2022-04-12 00:21:16.561451+00","68.04"
"9ecca00e-6fd0-4dfa-9882-0013d937e4c7","liso",40,"2022-04-12 00:46:25.224983+00","92.46"
"a8039660-b1f2-4a50-adba-bec9366a7be3","liso",23,"2022-04-12 01:11:33.888516+00","72.90"
"4970a403-9f3c-44f5-a292-2e9c5658f387","liso",17,"2022-04-12 01:36:42.552048+00","58.63"
"1aa31634-fea3-44da-83b4-e6767ea1e6b6","ondulado",38,"2022-04-12 02:01:51.215581+00","86.25"
"2aa82c15-07a0-45c3-b404-81a52b9a6a35","cacheado",48,"2022-04-12 02:26:59.879113+00","71.82"
"f20a591b-3327-413f-92fe-5bd938326c57","cacheado",40,"2022-04-12 02:52:08.542646+00","63.38"
"66b604ed-27a4-43b4-a67e-77b1052c0b86","cacheado",39,"2022-04-12 03:17:17.206179+00","51.28"
"8a1768ae-a83d-4cf5-b72c-1237236114d0","crespo",34,"2022-04-12 03:42:25.869711+00","66.99"
"068e2b2a-b0ee-4bb5-89fb-3659a28de6c6","liso",32,"2022-04-12 04:07:34.533244+00","99.73"
"55aac5ec-e1af-4e78-b4b0-1d5bf9819044","liso",25,"2022-04-12 04:32:43.196776+00","84.54"
"e4061782-0dd4-412b-bda5-f744bcb9b935","liso",34,"2022-04-12 04:57:51.860309+00","60.94"
"9519daa4-251d-4a53-bea3-b96c1497f585","liso",21,"2022-04-12 05:23:00.523842+00","88.48"
"847a00f9-5c52-46f1-8bbb-8030ecca3cc1","liso",25,"2022-04-12 05:48:09.187374+00","93.27"
"0b6c884d-9c15-4232-9679-0959ce1d0a05","liso",40,"2022-04-12 06:13:17.850907+00","70.33"
"8f6d64ac-8eaa-486d-b103-bb3fd113172a","liso",22,"2022-04-12 06:38:26.514439+00","55.82"
"50a345ed-deaa-40c0-957e-02d4c9d34f69","crespo",17,"2022-04-12 07:03:35.177972+00","55.50"
"00a39ac3-00a0-4b27-bf66-7b71e15b1723","crespo",15,"2022-04-12 07:28:43.841504+00","73.99"
"fd04fc84-e6b0-43b6-a8e5-e50bc7f14630","liso",23,"2022-04-12 07:53:52.505037+00","71.05"
"bf07cec8-b5b8-4968-a813-b363b8e2a011","crespo",19,"2022-04-12 08:19:01.16857+00","74.70"
"d8f842a8-cb92-4aeb-a44c-e3761a011a70","crespo",17,"2022-04-12 08:44:09.832102+00","88.66"
"caf08af8-bdc1-421c-9c45-c2f2b32ea14d","liso",49,"2022-04-12 09:09:18.495635+00","69.76"
"d96313fd-bdac-41de-bb96-401794b0ed74","ondulado",35,"2022-04-12 09:34:27.159167+00","96.38"
"4ea1dcc3-2a18-48b4-a125-7d56077f1a98","liso",35,"2022-04-12 09:59:35.8227+00","66.58"
"508d1694-2c66-44c2-8a32-a5f4a3c5300f","liso",32,"2022-04-12 10:24:44.486232+00","85.47"
"d92120d3-3aac-4c78-b7eb-83b3bb476fd8","liso",35,"2022-04-12 10:49:53.149765+00","67.08"
"d8c6640d-782d-4195-b473-cfe24815584a","liso",33,"2022-04-12 11:15:01.813298+00","64.58"
"018491b2-ea46-49cb-b7b5-3aab6f77d808","ondulado",25,"2022-04-12 11:40:10.47683+00","98.58"
"6be80926-b4d6-4949-9066-8d3d18aff318","liso",31,"2022-04-12 12:05:19.140363+00","73.86"
"18ca7269-7a11-41d0-8400-c019218c92e5","liso",30,"2022-04-12 12:30:27.803895+00","80.43"
"0040e091-4272-4d48-aa7e-719df74b5da3","ondulado",31,"2022-04-12 12:55:36.467428+00","90.80"
"97d30f89-b080-43b9-918f-66181953c9a3","ondulado",36,"2022-04-12 13:20:45.13096+00","82.77"
"9507f6e9-0db6-4f58-858c-00ecd2fd79bd","ondulado",25,"2022-04-12 13:45:53.794493+00","92.05"
"5e893f78-27d3-43d8-a377-84c30a671d84","cacheado",27,"2022-04-12 14:11:02.458026+00","93.06"
"e8a0a040-c614-4519-9228-e07f38d8ede9","ondulado",18,"2022-04-12 14:36:11.121558+00","70.98"
"06155092-d490-49b1-b98d-d3efbb2c9f1b","ondulado",38,"2022-04-12 15:01:19.785091+00","74.27"
"3743c720-1194-4cb8-aa37-90876fe53bec","ondulado",28,"2022-04-12 15:26:28.448623+00","59.35"
"7071bf5f-31bb-42f5-acdd-462af651f88a","cacheado",25,"2022-04-12 15:51:37.112156+00","98.98"
"af90dec8-5d9a-47e8-9044-753fa5272cee","crespo",24,"2022-04-12 16:16:45.775688+00","65.82"
"f1e4eee7-6d32-4d21-b26f-f7ae5d1381cf","ondulado",29,"2022-04-12 16:41:54.439221+00","90.01"
"2d09662b-ed64-4884-a824-eee2014d58e3","liso",46,"2022-04-12 17:07:03.102754+00","69.50"
"d28f696a-c30d-477b-813e-b2bcd28cbd20","liso",25,"2022-04-12 17:32:11.766286+00","66.12"
"54c21987-1269-46d4-ad8e-1647f1f6a841","ondulado",28,"2022-04-12 17:57:20.429819+00","82.82"
"6b6be659-4467-4277-9fb4-f571af538ed8","ondulado",33,"2022-04-12 18:22:29.093351+00","96.57"
"01697dc9-045c-47a8-9a07-e89040a25f4b","ondulado",19,"2022-04-12 18:47:37.756884+00","93.82"
"d8442c55-97f4-4c33-b94f-4c18e112084d","ondulado",29,"2022-04-12 19:12:46.420416+00","84.95"
"c27469a7-5d0c-445c-84c3-4f191c745ed3","ondulado",27,"2022-04-12 19:37:55.083949+00","69.09"
"70c99503-4e90-4ad1-902c-1345ce0a129c","ondulado",42,"2022-04-12 20:03:03.747482+00","89.11"
"23a1cb4c-ed13-4dcc-8bb3-87881d863be8","ondulado",32,"2022-04-12 20:28:12.411014+00","91.41"
"50488e14-4f09-4589-aec1-80c7ab34f3b1","liso",27,"2022-04-12 20:53:21.074547+00","94.40"
"a15fb584-ef48-4638-a0af-60b0184c89e0","crespo",43,"2022-04-12 21:18:29.738079+00","90.26"
"71906b8c-e09a-4f30-951d-be41cf9551dc","cacheado",29,"2022-04-12 21:43:38.401612+00","88.19"
"161222a4-aea4-442b-967b-4b73653eab10","liso",20,"2022-04-12 22:08:47.065144+00","91.86"
"dba36a67-bee6-40a8-8fc2-76c8fd8aad71","cacheado",43,"2022-04-12 22:33:55.728677+00","99.10"
"94a5526e-4439-4295-b320-c6dd51160c5e","crespo",36,"2022-04-12 22:59:04.39221+00","69.08"
"03aa75b5-d2d2-4bf6-8454-4fd14cc8f280","ondulado",27,"2022-04-12 23:24:13.055742+00","55.92"
"c55e17cb-551d-41d3-a3e4-15c8c6b75ab6","crespo",38,"2022-04-12 23:49:21.719275+00","98.82"
"bbabb683-d44b-4f21-8aa1-855a67222224","crespo",33,"2022-04-13 00:14:30.382807+00","56.41"
"b94ee251-1630-41a3-9c37-6cdf8b5bd986","liso",35,"2022-04-13 00:39:39.04634+00","63.17"
"5b4d2f05-7248-4da4-8027-24da4fc43280","liso",35,"2022-04-13 01:04:47.709872+00","53.85"
"ed4b287f-d2ba-45ee-8dc1-d63c8325e452","ondulado",45,"2022-04-13 01:29:56.373405+00","56.66"
"f8021fad-9793-4125-809b-aa820ff1562d","cacheado",31,"2022-04-13 01:55:05.036938+00","76.42"
"58f0c6a0-1019-4ffd-a01c-92efc75c8174","liso",33,"2022-04-13 02:20:13.70047+00","93.79"
"fccbeeb3-70e6-4416-a8ce-eb89bc00d754","liso",29,"2022-04-13 02:45:22.364003+00","99.60"
"50bdb558-f620-4693-9486-024202031d46","liso",42,"2022-04-13 03:10:31.027535+00","53.31"
"d8ed7c7e-7331-44ff-838f-f5efa06083c7","liso",27,"2022-04-13 03:35:39.691068+00","65.87"
"1b62c712-65fb-4564-a536-2a3f1138dc25","cacheado",26,"2022-04-13 04:00:48.3546+00","77.82"
"65de54c2-bd4d-40b3-b23a-ef90c67793d1","crespo",39,"2022-04-13 04:25:57.018133+00","83.66"
"39eb0e57-fb45-48ff-8bf1-1e461f78baf5","liso",29,"2022-04-13 04:51:05.681666+00","78.62"
"15b618a5-03e5-4e1b-be69-114d43d5e66f","cacheado",24,"2022-04-13 05:16:14.345198+00","90.92"
"eaf434c1-1568-4021-932f-ecbb32c6cba3","cacheado",30,"2022-04-13 05:41:23.008731+00","67.07"
"97fb93b9-5bd4-4bc9-80f0-7e150b217d0d","liso",31,"2022-04-13 06:06:31.672263+00","87.47"
"5c0b1e24-524b-4269-b782-d76b15070860","liso",35,"2022-04-13 06:31:40.335796+00","51.59"
"2112f168-77a9-4f67-b406-a1f55a4b5f89","liso",53,"2022-04-13 06:56:48.999328+00","97.53"
"43ae0860-b3ee-4c7b-9a19-3e5321460ac5","liso",29,"2022-04-13 07:21:57.662861+00","54.38"
"4eb9b70b-5abf-457b-b955-7b6be04fc6c2","crespo",41,"2022-04-13 07:47:06.326394+00","73.07"
"4605a789-dba2-4078-b1a7-e1b746f73a82","liso",20,"2022-04-13 08:12:14.989926+00","50.68"
"fc3ccd1f-df3e-439c-a890-ffd753ae6cb6","cacheado",21,"2022-04-13 08:37:23.653459+00","75.06"
"7576e2c8-c7f1-477f-855f-1cd226b1cb2a","cacheado",24,"2022-04-13 09:02:32.316991+00","89.03"
"2ea8be46-f063-400c-ab51-d8e2fc13ec22","crespo",30,"2022-04-13 09:27:40.980524+00","57.58"
"d1dd90e2-bd05-4b82-8886-4ed01f37bcc0","ondulado",32,"2022-04-13 09:52:49.644056+00","68.58"
"30c013a3-307d-4174-bf16-63eccfb261ae","ondulado",20,"2022-04-13 10:17:58.307589+00","70.09"
"8e49957e-54ae-4f3f-aa3a-eaf88779f2f2","ondulado",34,"2022-04-13 10:43:06.971122+00","62.27"
"bda7b29c-97b8-41d1-aff8-e8dd464b1b62","liso",43,"2022-04-13 11:08:15.634654+00","81.65"
"0cdc2226-7090-4f33-a736-10a818bdccad","liso",31,"2022-04-13 11:33:24.298187+00","91.24"
"509bade6-34e5-4a49-a44b-22b900a1291b","ondulado",24,"2022-04-13 11:58:32.961719+00","50.17"
"75793fad-79f6-431f-a2d9-254fd4a881ea","ondulado",19,"2022-04-13 12:23:41.625252+00","86.07"
"08c70f09-8538-44e8-81b6-5e0565c31864","crespo",22,"2022-04-13 12:48:50.288784+00","58.77"
"a5417c6d-4b91-42f4-9748-12e2671416f2","ondulado",33,"2022-04-13 13:13:58.952317+00","79.21"
"1dcbea45-3ad5-405f-85d1-f4d001ebf8db","liso",44,"2022-04-13 13:39:07.61585+00","87.27"
"37980d2d-3a09-4fb2-a079-4a1521654d26","crespo",40,"2022-04-13 14:04:16.279382+00","75.21"
"487fc4de-26ec-45e9-9b29-fd683cd26e77","crespo",37,"2022-04-13 14:29:24.942915+00","62.30"
"c103550e-3914-4a72-b752-fe9c439b557c","ondulado",47,"2022-04-13 14:54:33.606447+00","66.29"
"0be9e1bd-2b2e-43af-989b-9fdd53676a1a","crespo",49,"2022-04-13 15:19:42.26998+00","66.42"
"e1493a21-2519-4d23-b1c3-4db9aeb6dccc","cacheado",49,"2022-04-13 15:44:50.933512+00","60.22"
"2974b103-1943-40c4-9c53-7c9b838673f7","liso",37,"2022-04-13 16:09:59.597045+00","66.46"
"a579042d-2a67-46c6-b496-b5753d93d6cc","liso",28,"2022-04-13 16:35:08.260578+00","59.21"
"43d9aeca-fad7-4e14-bcc1-ba71f902db67","ondulado",24,"2022-04-13 17:00:16.92411+00","97.60"
"4fb0dfa7-9dd9-4133-87e9-fc6e839f0d55","liso",30,"2022-04-13 17:25:25.587643+00","55.45"
"e5ef8048-9f97-4925-aad1-dc1a2649d8ef","crespo",34,"2022-04-13 17:50:34.251175+00","68.70"
"2fc59137-536e-4c90-aa19-a9d06ba1f34d","cacheado",36,"2022-04-13 18:15:42.914708+00","91.37"
"eb8023b6-e332-4cf9-bab1-dc50048eebfa","ondulado",52,"2022-04-13 18:40:51.57824+00","61.04"
"1355dbff-1d58-4641-a241-6ccc845108f5","ondulado",43,"2022-04-13 19:06:00.241773+00","99.25"
"d66fc221-bc20-40e2-bca0-3df5517c2363","liso",27,"2022-04-13 19:31:08.905306+00","62.47"
"5f7d9da8-dcbe-4285-8091-870a513d4e26","ondulado",26,"2022-04-13 19:56:17.568838+00","95.53"
"61d4afff-75d9-494c-ad60-4bbfcd43e885","liso",22,"2022-04-13 20:21:26.232371+00","60.38"
"8023e7d1-93eb-46ad-9f39-5c33f74cafda","ondulado",26,"2022-04-13 20:46:34.895903+00","84.50"
"82134ab8-bb24-4e8d-9093-7cf70ec8ad3c","ondulado",59,"2022-04-13 21:11:43.559436+00","93.31"
"a17b4784-6917-4e1f-b504-169d049ecbfd","cacheado",31,"2022-04-13 21:36:52.222968+00","80.85"
"65d91666-cf62-4088-a682-1dfa85e8f4ed","liso",23,"2022-04-13 22:02:00.886501+00","52.95"
"f257e0cb-e236-40fc-ab49-1f16dc4f4269","ondulado",17,"2022-04-13 22:27:09.550034+00","91.66"
"181c37bd-4a79-4080-9349-2362c422527f","ondulado",37,"2022-04-13 22:52:18.213566+00","84.84"
"8652b899-a2ff-4228-959b-13b1f17212b7","ondulado",56,"2022-04-13 23:17:26.877099+00","54.43"
"36d9e52e-1262-4937-8d4d-a9695c327fb6","ondulado",20,"2022-04-13 23:42:35.540631+00","96.36"
"ce59478d-e103-4d84-a8f7-ab0dae112834","liso",25,"2022-04-14 00:07:44.204164+00","78.25"
"382be8a1-7722-4a4e-814a-35643171abe5","liso",19,"2022-04-14 00:32:52.867696+00","78.11"
"15de95a1-5953-415d-9ebb-131a879629ab","cacheado",37,"2022-04-14 00:58:01.531229+00","96.68"
"7b82a145-875e-4e41-b892-bd3e30a10ca4","ondulado",25,"2022-04-14 01:23:10.194762+00","66.17"
"6de9d03f-6354-4639-aa76-af3f37dabd41","liso",31,"2022-04-14 01:48:18.858294+00","84.39"
"7af6a9f1-3c0d-415a-a9a7-364ab6a75839","cacheado",31,"2022-04-14 02:13:27.521827+00","54.51"
"0edf7681-fa94-4740-8667-5086bc4e793f","crespo",29,"2022-04-14 02:38:36.185359+00","71.71"
"4d53cb0e-e3ad-46f9-82b5-003199a63f3f","ondulado",33,"2022-04-14 03:03:44.848892+00","80.09"
"c700de4c-ed87-401a-8a09-290ce117d2a8","liso",28,"2022-04-14 03:28:53.512424+00","94.49"
"c7354ff9-1333-4de6-8a32-400a37cd9775","liso",37,"2022-04-14 03:54:02.175957+00","52.08"
"789b8436-be7f-4333-b159-5acb0a4646f0","ondulado",34,"2022-04-14 04:19:10.83949+00","66.34"
"c74ad6f8-f23c-4049-970b-bfa5b0778b6c","liso",34,"2022-04-14 04:44:19.503022+00","83.42"
"8958019d-386b-4789-8445-51afd751e387","cacheado",22,"2022-04-14 05:09:28.166555+00","62.91"
"95717804-5435-4cf7-9a0e-f987047ee108","liso",48,"2022-04-14 05:34:36.830087+00","97.86"
"56f707db-19f9-44c0-8fab-6d95086826df","cacheado",43,"2022-04-14 05:59:45.49362+00","54.53"
"ce346197-cdb5-41a2-8b2e-7e93579fe97e","ondulado",23,"2022-04-14 06:24:54.157152+00","61.53"
"a6b82500-018c-4a1a-b9f1-75d125633ad8","ondulado",34,"2022-04-14 06:50:02.820685+00","59.62"
"fecedfc7-2a22-4998-af20-661eb3975f4b","liso",21,"2022-04-14 07:15:11.484218+00","57.93"
"d54b9629-7b30-4d30-b0e6-533a2613e65c","ondulado",52,"2022-04-14 07:40:20.14775+00","88.45"
"9651bc68-01b3-4a90-a2ad-df16244c7e30","crespo",37,"2022-04-14 08:05:28.811283+00","79.58"
"22bf2830-d04b-45cb-99b1-1cfd84dd2db8","liso",20,"2022-04-14 08:30:37.474815+00","95.00"
"f470b634-35c8-4e5d-9842-3b7e78d2f1ec","cacheado",45,"2022-04-14 08:55:46.138348+00","86.18"
"3fde79c0-7c08-49d9-8c31-1cb88003b61c","ondulado",54,"2022-04-14 09:20:54.80188+00","64.98"
"98e27493-51e5-47b5-ab55-ed9320d8bddc","ondulado",28,"2022-04-14 09:46:03.465413+00","94.50"
"ccfd4169-12c8-45c5-97c5-3e13937fe5ae","crespo",19,"2022-04-14 10:11:12.128946+00","72.17"
"994afc85-c46c-4a6d-b233-e3ce801a59cb","liso",39,"2022-04-14 10:36:20.792478+00","65.67"
"6ab7784f-f454-41e2-8fbb-3b81234a5856","liso",16,"2022-04-14 11:01:29.456011+00","68.34"
"21cd4045-9a22-4065-88bb-cb35109073b8","ondulado",27,"2022-04-14 11:26:38.119543+00","73.92"
"a6f0e268-08e5-4095-b029-25564920675e","liso",30,"2022-04-14 11:51:46.783076+00","63.86"
"29980e66-70be-4756-9abc-3e6423501d2f","cacheado",46,"2022-04-14 12:16:55.446608+00","93.18"
"4bacc0bc-1299-45bc-be84-7c8f59dd80ca","crespo",19,"2022-04-14 12:42:04.110141+00","76.67"
"7fa3a0cf-6a71-4992-9d8b-051719b04715","liso",27,"2022-04-14 13:07:12.773674+00","83.97"
"2b8aae34-4d72-44e4-9741-740ba8c37693","liso",34,"2022-04-14 13:32:21.437206+00","79.05"
"91e8932b-6471-4c7a-98fb-a1c690dead8b","cacheado",27,"2022-04-14 13:57:30.100739+00","60.49"
"5e9ee46c-bd31-4b6d-8000-5794784a0331","cacheado",35,"2022-04-14 14:22:38.764271+00","95.02"
"57d8bb98-9c3c-4a32-a8b0-ef7bf369026b","crespo",34,"2022-04-14 14:47:47.427804+00","82.86"
"6772c0bd-8154-4488-af99-f08c8f8feafc","cacheado",31,"2022-04-14 15:12:56.091336+00","76.64"
"1a970d5b-4ede-476d-9dbc-45e3ca4ca997","liso",23,"2022-04-14 15:38:04.754869+00","84.81"
"54aaa5b4-f6da-47f7-9edf-299144b3e808","crespo",27,"2022-04-14 16:03:13.418402+00","61.79"
"f2e375a9-587d-4540-83b2-4a5724fe9735","crespo",37,"2022-04-14 16:28:22.081934+00","79.10"
"252be576-405c-4e0f-8920-0af1b68a9103","crespo",34,"2022-04-14 16:53:30.745467+00","51.65"
"c3155f47-4249-4604-910b-3da3d082384d","crespo",37,"2022-04-14 17:18:39.408999+00","51.11"
"68810179-a819-4295-ad7e-163f3bd540f0","liso",33,"2022-04-14 17:43:48.072532+00","77.59"
"03e2a39c-f1a5-460f-bb2c-fb517ed8d6b8","ondulado",26,"2022-04-14 18:08:56.736064+00","72.20"
"f09a1026-cdcf-4cc9-9dae-70b6d6c6d2bf","liso",38,"2022-04-14 18:34:05.399597+00","78.90"
"835c2444-1340-4599-a3cd-634b3785bb49","cacheado",29,"2022-04-14 18:59:14.06313+00","92.45"
"64c3ced3-c87c-467d-aeee-2e570dfb4117","liso",36,"2022-04-14 19:24:22.726662+00","80.28"
"49f12822-a09d-4e60-9fd5-3bcc7ec860a3","ondulado",26,"2022-04-14 19:49:31.390195+00","96.65"
"1d491dab-c7cd-423a-aaff-1176ba90129d","ondulado",47,"2022-04-14 20:14:40.053727+00","96.33"
"722029f5-7eb2-401e-be0e-94f1ba44423c","cacheado",41,"2022-04-14 20:39:48.71726+00","71.22"
"760b67fc-284f-46b9-bd1f-15194dede01f","ondulado",48,"2022-04-14 21:04:57.380792+00","56.09"
"da1976c2-7c9c-4c2c-875d-e18219bcdbe9","cacheado",28,"2022-04-14 21:30:06.044325+00","55.20"
"69e84afa-27f0-4d68-91c9-4e697adadc1a","cacheado",34,"2022-04-14 21:55:14.707858+00","59.39"
"a5218e56-7564-4d9c-9333-682178315397","liso",31,"2022-04-14 22:20:23.37139+00","68.58"
"5d7f412b-4447-4cd2-9ba3-926630b4c819","ondulado",30,"2022-04-14 22:45:32.034923+00","93.76"
"763bb0b2-5d7a-499e-a1ef-60e447dc6adf","crespo",29,"2022-04-14 23:10:40.698455+00","60.10"
"fbfb9fc2-eafc-4542-99e8-c976753f55b7","ondulado",38,"2022-04-14 23:35:49.361988+00","61.13"
"5cce263c-7343-4330-a1c6-91c4e11b652f","ondulado",33,"2022-04-15 00:00:58.02552+00","59.36"
"5c59e093-8b10-41b4-84c9-d59b8bbec590","ondulado",33,"2022-04-15 00:26:06.689053+00","51.16"
"ec0f88fe-9eb2-4859-8b50-052c9222d992","cacheado",29,"2022-04-15 00:51:15.352586+00","56.83"
"fc023fd8-a5c1-4ab9-83d6-6bedda725bd5","crespo",19,"2022-04-15 01:16:24.016118+00","81.14"
"9061d737-2761-4e06-97b8-76e6910cb898","ondulado",31,"2022-04-15 01:41:32.679651+00","71.39"
"f92264e8-c000-4727-8edc-3908326e53e4","crespo",24,"2022-04-15 02:06:41.343183+00","51.82"
"d67b14e4-9d0a-47de-9548-58f7f0823f91","cacheado",29,"2022-04-15 02:31:50.006716+00","68.55"
"af5acebb-c62a-4bb7-b0aa-866c7c32e10f","crespo",26,"2022-04-15 02:56:58.670248+00","75.01"
"b992e5fd-7d20-4eb2-83de-6ed2bbd44119","liso",32,"2022-04-15 03:22:07.333781+00","80.36"
"7759025a-7613-4b7c-bc2f-e7a4c13dd3c3","crespo",28,"2022-04-15 03:47:15.997314+00","75.90"
"842ebc21-3add-45f2-9f5d-c67c598ae436","ondulado",44,"2022-04-15 04:12:24.660846+00","50.43"
"dbdf2e1d-721f-40c6-add9-7487dbb94c36","ondulado",26,"2022-04-15 04:37:33.324379+00","68.11"
"307ed40e-9f2d-4875-abce-b4601e969344","cacheado",29,"2022-04-15 05:02:41.987911+00","86.94"
"af6b39d2-d984-4aef-9896-7b9927ba3196","liso",25,"2022-04-15 05:27:50.651444+00","87.40"
"979293f1-74cd-45aa-a07c-e6dd2c1368c1","cacheado",25,"2022-04-15 05:52:59.314976+00","75.62"
"58e12a48-10a8-4cb5-9893-22875d1e5a04","liso",40,"2022-04-15 06:18:07.978509+00","81.96"
"0e1353c8-a24b-4963-8520-bd451923b0a7","ondulado",32,"2022-04-15 06:43:16.642042+00","98.17"
"1d13ede3-b284-4168-b830-5cc2b5706f54","liso",33,"2022-04-15 07:08:25.305574+00","80.58"
"b1ac245e-5aa2-4636-bca9-c03edcab4b68","crespo",48,"2022-04-15 07:33:33.969107+00","81.58"
